title,genres,imdbId,tmdbId
Body (2015),Drama|Horror|Thriller,3732950,314420
Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,4831420,390989
The Edge of Seventeen (2016),Comedy,1878870,376660
Elle (2016),Thriller,3716530,337674
Train to Busan (2016),Action|Thriller,5700672,396535
Tom Segura: Mostly Stories (2016),Comedy,4970632,376482
The Magnificent Seven (2016),Action|Western,2404435,333484
Moonlight,Drama,4975722,376867
Masterminds (2016),Action|Comedy|Crime,2461150,213681
Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,4302938,313297
Bridget Jones's Baby (2016),Comedy|Romance,1473832,95610
Deepwater Horizon (2016),Drama,1860357,296524
Miss Peregrine's Home for Peculiar Children (2016),Fantasy,1935859,283366
The Girl on the Train (2016),Thriller,3631112,346685
The Accountant (2016),Crime|Drama|Thriller,2140479,302946
Imperium (2016),Crime|Drama|Thriller,4781612,374617
Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,3138698,357786
Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,2967286,225745
Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,4262980,315011
Winnie Pooh (1969),Animation|Children,211729,36161
Winnie the Pooh Goes Visiting (1971),Animation,211730,36163
Your Name. (2016),Animation|Drama|Fantasy|Romance,5311514,372058
Winnie the Pooh and the Day of Concern (1972),Animation,208558,36162
Comedy Central Roast of David Hasselhoff (2010),Comedy,1694505,296193
DC Super Hero Girls: Hero of the Year (2016),Animation,5836262,401650
Hacksaw Ridge (2016),Drama|War,2119532,324786
David Cross: Making America Great Again (2016),Comedy,5943936,408546
Over the Garden Wall (2013),Adventure|Animation|Drama,3718778,409696
"Wings, Legs and Tails (1986)",Animation|Comedy,1350929,333372
Blair Witch (2016),Horror|Thriller,1540011,351211
31 (2016),Horror,3835080,284564
ARQ (2016),Sci-Fi|Thriller,5640450,410199
Arrival (2016),Sci-Fi,2543164,329865
Storks (2016),Animation|Children|Comedy,4624424,332210
Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,825283,339116
Endless Poetry (2016),Drama|Fantasy,4451458,325385
The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,4547056,375366
All Roads Lead to Rome (2016),Comedy,4119278,298583
Amanda Knox (2016),Documentary,5952332,411009
Dirty 30 (2016),Comedy|Romance,5521550,377492
Gimme Danger (2016),Documentary,1714917,392820
Go Figure (2005),Children|Comedy|Drama,447987,55504
Anything for Love (2016),Romance,5340362,379990
Night Guards (2016),Action|Sci-Fi,5487524,402193
La La Land (2016),Comedy|Drama|Romance,3783958,313369
13th (2016),Documentary,5895028,407806
London Town (2016),Drama,1724597,394822
Inferno (2016),Mystery|Thriller,3062096,207932
Keeping Up with the Joneses (2016),Comedy,2387499,331313
Wild Oats (2016),Comedy,1655461,406992
The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller,1267299,377448
Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller,3393786,343611
Joe Rogan: Triggered (2016),Comedy,6023444,421854
Ethel & Ernest (2016),(no genres listed),1725969,413770
Flowers for Algernon (2000),Drama,210044,29136
Manchester by the Sea (2016),Drama,4034228,334541
Lion (2016),Drama,3741834,334543
The Thinning (2016),Thriller,5254868,419639
While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi,6016776,413279
Bad Santa 2 (2016),Comedy,1798603,338964
Ice Guardians (2016),Documentary,4431208,413361
Risk (2016),Documentary,4964772,393561
The True Memoirs of an International Assassin (2016),Action|Comedy,1542768,339396
Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama,415481,33065
HyperNormalisation (2016),Documentary,6156350,419546
The African Doctor (2016),Comedy|Drama,5555502,393764
Whiplash (2013),(no genres listed),2654430,367412
Junior and Karlson (1968),Adventure|Animation|Children,756316,77304
Sapphire Blue (2014),Adventure|Children|Fantasy|Sci-Fi,3260022,279229
A Silent Voice (2016),Animation|Drama|Romance,5323662,378064
Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,3521164,277834
Office Christmas Party (2016),Comedy,1711525,384682
The Space Between Us (2016),Adventure|Sci-Fi,3922818,365942
Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,3748528,330459
Split (2017),Drama|Horror|Thriller,4972582,381288
Underworld: Blood Wars (2016),Action|Horror,3717252,346672
Miss Sloane (2016),Thriller,4540710,376290
Passengers (2016),Adventure|Drama|Romance|Sci-Fi,1355644,274870
Hidden Figures (2016),Drama,4846340,381284
Fences (2016),Drama,2671706,393457
The Founder (2016),Drama,4276820,310307
Why Him? (2016),Comedy,4501244,356305
Sing (2016),Animation|Children|Comedy,3470600,335797
I Am Not Your Negro (2017),Documentary,5804038,411019
Iron Man (1931),Drama,22002,194310
Assassin's Creed (2016),Action|Adventure|Sci-Fi,2094766,121856
A Dog's Purpose (2017),Comedy|Drama,1753383,381289
Microwave Massacre (1983),Horror,85937,87852
The OA,(no genres listed),4635282,432192
Fist Fight (2017),Comedy,3401882,345922
Shakespeare Behind Bars (2005),Documentary,368264,146836
A Street Cat Named Bob (2016),Comedy|Drama,3606888,404378
The Lego Batman Movie (2017),Action|Animation|Comedy,4116284,324849
The Spirit of Christmas (1995),Animation|Comedy,122264,16487
The Good Boy (2016),Children|Comedy|Drama,5358714,417427
"Dana Carvey: Straight White Male, 60 (2016)",Comedy,6217368,423122
Marvel One-Shot: Agent Carter (2013),Action|Adventure|Fantasy|Sci-Fi,3067038,211387
Kizumonogatari II: Passionate Blood (2016),Animation|Fantasy|Mystery,5084196,362584
Joe Rogan: Live (2006),Comedy,822818,24439
Jim Gaffigan: Cinco (2017),Comedy,6090102,432959
Kizumonogatari III: Cold Blood (2017),Animation|Fantasy|Mystery,5084198,362585
John Wick: Chapter Two (2017),Action|Crime|Thriller,4425200,324552
Get Out (2017),Horror,5052448,419430
Logan (2017),Action|Sci-Fi,3315342,263115
Kong: Skull Island (2017),Action|Adventure|Fantasy,3731562,293167
T2: Trainspotting (2017),Crime|Drama,2763304,180863
The Big Sick (2017),Comedy|Romance,5462602,416477
100 Streets (2016),Drama,2990126,334532
Saturn 3 (1980),Sci-Fi|Thriller,79285,19761
Beauty and the Beast (2017),Fantasy|Romance,2771200,321612
The Boss Baby (2017),Animation|Children|Comedy,3874544,295693
Mercury Plains (2016),Action|Adventure|Drama,1753786,376003
Call Me by Your Name (2017),Drama|Romance,5726616,398818
Mudbound (2017),Drama,2396589,414425
Ghost in the Shell (2017),Action|Drama|Sci-Fi,1219827,315837
Bill Burr: Walk Your Way Out (2017),Comedy,6184894,437752
Fifty Shades Darker (2017),Drama|Romance,4465564,341174
Neal Brennan: 3 Mics (2017),Comedy,6438918,435351
Lemonade (2016),(no genres listed),5662106,394269
American Fable (2017),Thriller,4671002,381064
The Void (2016),Horror,4255304,378018
Guyver: Dark Hero (1994),Sci-Fi,109965,11795
Denis Leary: No Cure for Cancer (1993),Comedy,248752,26797
Buster's Mal Heart (2017),Drama|Mystery,5173032,367147
Power Rangers (2017),Action|Adventure|Sci-Fi,3717490,305470
Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller,2316204,126889
Free Fire (2017),Action|Crime|Drama,4158096,334521
Species III (2004),Action|Horror|Sci-Fi,410650,9711
Ultimate Avengers 2 (2006),Action|Animation|Sci-Fi,803093,14611
Mulholland Dr. (1999),Drama|Mystery|Romance,1619856,185789
Dave Chappelle: The Age of Spin (2017),Comedy,6648926,444705
CHiPS (2017),Action|Comedy|Drama,493405,417644
Table 19 (2017),Comedy|Drama,1412528,353569
Dave Chappelle: Deep in the Heart of Texas (2017),Comedy,6649108,444706
The Quiet Family (1998),Comedy,188503,74336
A Plasticine Crow (1981),Animation,219251,129229
Gifted (2017),Drama,4481414,400928
Band of Brothers (2001),Action|Drama|War,185906,331214
There Once Was a Dog (1982),Animation|Children|Comedy,216434,72215
Baywatch (2017),Action|Comedy,1469304,339846
Snatched (2017),Action|Comedy,2334871,373569
The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller,2345759,282035
Life-Size (2000),Children|Comedy|Fantasy,200809,36968
The Fate of the Furious (2017),Action|Crime|Drama|Thriller,4630562,337339
Sandy Wexler (2017),Comedy,5893332,419700
Betting on Zero (2016),Documentary,3762912,385805
Win It All (2017),Comedy,3155328,397442
Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy,2091256,268531
It Comes at Night (2017),Horror|Mystery|Thriller,4695012,418078
Cars 3 (2017),Adventure|Animation|Comedy,3606752,260514
Mini's First Time (2006),Comedy|Crime|Drama,425253,15314
Planet Earth II (2016),Documentary,5491994,420714
The Hero (2017),Drama,5655222,425751
"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary,6333064,430830
Cosmos,(no genres listed),81846,409926
Maria Bamford: Old Baby,(no genres listed),6264596,455601
Robin Williams: Live on Broadway (2002),Comedy,330829,20211
The Death of Louis XIV (2016),Drama,5129510,371859
Death Note: Desu nôto (2006–2007),(no genres listed),877057,419787
Munna bhai M.B.B.S. (2003),Comedy,374887,19625
The Beguiled (2017),Drama|Thriller|Western,5592248,399019
Baby Driver (2017),Action|Crime|Thriller,3890160,339403
Okja (2017),Action|Adventure|Drama|Sci-Fi,3967856,387426
Embassy (2013),Comedy|Sci-Fi|War,3273632,256608
Rough Night (2017),Comedy|Drama,4799050,397422
Generation Iron 2,(no genres listed),6263642,447818
Mystère à la Tour Eiffel (2015),Drama|Mystery|Thriller,4471456,430423
Stefan Zweig: Farewell to Europe (2016),Drama,3397160,391663
Saved by the Bell: Hawaiian Style (1992),Comedy,105321,37022
Plain Clothes (1988),Comedy|Mystery|Romance|Thriller,95875,55728
The Prime Gig (2000),Drama|Romance,223954,44015
The Night Before (1988),Comedy,95730,38966
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy,422618,263029
Get Me Roger Stone (2017),Documentary,6714534,448448
T2 3-D: Battle Across Time (1996),(no genres listed),117880,65595
Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,3469046,324852
Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,219233,145760
Investigation Held by Kolobki (1986),Animation,3066856,213321
Karlson Returns (1970),Adventure|Animation|Children,209074,72203
Vacations in Prostokvashino (1980),Animation,1315584,77759
Winter in Prostokvashino (1984),Animation,1318414,77762
The Godfather Trilogy: 1972-1990 (1992),(no genres listed),150742,364150
Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,219263,74535
Tickling Giants (2017),Documentary,5494396,390319
Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,213309,160046
Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children,1259772,195065
A Detective Story (2003),Animation|Sci-Fi,366177,24660
Final Flight of the Osiris (2003),Action|Animation|Sci-Fi,350934,24357
Kid's Story (2003),Animation|Sci-Fi,368574,24914
Cheburashka (1971),Animation,201520,213313
War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi,3450958,281338
The Square (2017),Drama,4995790,401246
The Meyerowitz Stories (2017),Comedy,5536736,396398
War Machine (2017),Comedy|Drama|War,4758646,354287
Tokyo Idols (2017),Documentary,6039532,433092
Vir Das: Abroad Understanding (2017),Comedy,6822400,454361
"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,6878486,456193
Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,2239822,339964
The Gracefield Incident (2015),Action|Horror|Sci-Fi,4464394,327253
Shadow World (2016),Documentary,2626338,390410
Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,1352408,165095
Travels of an Ant (1983),Animation,216126,193216
The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger (1980),(no genres listed),459945,406403
Fugitives (1986),Comedy|Crime,91093,30163
Tiger Raid (2016),Thriller,4447518,390587
Gulliver's Travels (1996),Adventure|Children|Fantasy,115195,26787
Seven Sisters (2017),Sci-Fi|Thriller,1536537,406990
Atomic Blonde (2017),Thriller,2406566,341013
Empties (2007),Comedy,809951,6079
Goon: Last of the Enforcers (2017),Comedy,2417712,336890
Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller,3973198,374430
Dunkirk (2017),Action|Drama|Thriller|War,5013056,374720
Belladonna of Sadness (1973),Animation|Drama|Fantasy,71203,64847
The Putin Interviews (2017),(no genres listed),6840134,461805
Unedited Footage of a Bear (2014),Horror|Thriller,4289434,312174
Obsession (1965),Comedy,862766,435041
"Oh, Hello: On Broadway (2017)",Comedy,6987652,460822
Good Time (2017),Crime|Drama,4846232,429200
Don Camillo in Moscow (1965),Comedy,59049,37991
The House (2017),Comedy,4481514,345914
Logan Lucky (2017),Comedy,5439796,399170
The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,1648190,353491
Annabelle: Creation (2017),Horror,5140878,396422
Gena the Crocodile (1969),Animation|Children,146970,79701
It (2017),Horror,1396484,346364
On the Trail of the Bremen Town Musicians (1973),Adventure|Animation|Children,251333,70061
"In the blue sea, in the white foam. (1984)",Animation|Children|Fantasy,487132,196649
Wolf and Calf (1984),Animation,882997,91673
Bobik Visiting Barbos (1977),Animation|Comedy,1070753,72199
The Magic Ring (1982),Animation|Fantasy,189195,79216
The Emoji Movie (2017),Animation|Children|Comedy,4877122,378236
Death Note (2017),Horror|Thriller,1241317,351460
Wind River (2017),Action|Crime|Mystery|Thriller,5362988,395834
Rory Scovel Tries Stand-Up for the First Time (2017),Comedy,7044010,461634
Shot Caller (2017),Action|Crime|Drama|Thriller,4633690,339692
The Hitman's Bodyguard (2017),Action|Comedy,1959563,390043
Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),Comedy|Crime,5950978,412103
Themroc (1973),Comedy|Horror,69369,7014
A German Life (2016),Documentary,5135434,411516
Self-criticism of a Bourgeois Dog (2017),Comedy,6354108,433410
Der Herr Karl (1961),Comedy,273646,28469
LEGO DC Super Hero Girls: Brain Drain (2017),Animation,7158814,460135
Kingsman: The Golden Circle (2017),Action|Adventure|Comedy,4649466,343668
Ari Shaffir: Double Negative (2017),Comedy,6254796,466986
Blade Runner 2049 (2017),Sci-Fi,1856101,335984
The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy,3486626,335777
Bliss (2012),Drama,1835980,131244
Alles Inklusive (2014),Comedy|Drama,3469518,258357
Mother! (2017),Drama|Horror|Mystery|Thriller,5109784,381283
Icarus (2017),Documentary,6333060,432976
Cage Dive (2017),Drama|Horror|Thriller,4126568,420707
Black Mirror,(no genres listed),2492564,452830
Boniface's Holiday (1965),Animation|Children|Comedy|Romance,1332537,77557
American Made (2017),Crime|Thriller,3532216,337170
Little Boxes (2017),Comedy|Drama,5030402,390407
Geostorm (2017),Action,1981128,274855
Maz Jobrani: Immigrant (2017),Comedy,7164714,468366
Sword Art Online The Movie: Ordinal Scale (2017),Action|Adventure|Animation|Fantasy|Sci-Fi,5544384,413594
"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama,5027774,359940
Lady Bird (2017),Comedy,4925292,391713
Murder on the Orient Express (2017),Crime|Drama|Mystery,3402236,392044
Coco (2017),Adventure|Animation|Children,2380307,354912
"The Night Is Short, Walk on Girl (2017)",Animation|Romance,6335734,430214
"I, Tonya (2017)",Drama,5580036,389015
"Fireworks, Should We See It from the Side or the Bottom? (2017)",Animation,6317962,431819
Adventures in Plymptoons! (2011),Documentary,1691448,103008
Gaga: Five Foot Two (2017),Documentary,7291268,472424
Dave Chappelle: Killin' Them Softly (2000),Comedy,251654,16275
Front Cover (2016),Comedy|Drama|Romance,3185602,303854
Paddington 2 (2017),Adventure|Animation|Children|Comedy,4468740,346648
2048: Nowhere to Run (2017),Sci-Fi|Thriller,7387408,475759
Male Hunt (1964),Comedy,57936,4835
The Death of Stalin (2017),Comedy,4686844,402897
Loving Vincent (2017),Animation|Crime|Drama,3262342,339877
Blue Planet II (2017),Documentary,6769208,463612
Christina P: Mother Inferior (2017),Comedy,7057376,480409
Jumanji: Welcome to the Jungle (2017),Action|Adventure|Children,2283362,353486
Dane Cook: Troublemaker (2014),Comedy,4129180,298718
Mayhem (2017),Action|Horror,4348012,429733
Emerald Green (2016),Adventure|Drama|Fantasy|Romance,4960934,337556
Wonder Wheel (2017),Drama,5825380,429189
Creep 2 (2017),Comedy|Horror,3654796,396493
LBJ (2017),Drama,4778988,353575
"Roman J. Israel, Esq. (2017)",Drama|Thriller,6000478,413362
Darkest Hour (2017),Drama|War,4555426,399404
Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi,2527336,181808
A Bad Moms Christmas (2017),Comedy,6359956,431530
The Shape of Water (2017),Adventure|Drama|Fantasy,5580390,399055
Molly's Game (2017),Drama,4209788,396371
Wonder (2017),Drama,2543472,406997
Daddy's Home 2 (2017),Comedy|Drama,5657846,419680
The Shining (1997),Drama|Horror|Thriller,118460,106035
Jim & Andy: The Great Beyond (2017),Documentary,7214762,469019
The Disaster Artist (2017),Comedy|Drama,3521126,371638
The Post (2017),Drama|Thriller,6294822,446354
Die Frauen von Ravensbrück (2005),Documentary,832879,363444
The Greatest Showman (2017),Drama,1485796,316029
Ferdinand (2017),Animation|Children|Comedy,3411444,364689
Jack Whitehall: At Large (2017),Comedy,7539884,479269
Lynne Koplitz: Hormonal Beast (2017),Comedy,6892388,470616
Phantom Thread (2017),Drama|Romance,5776858,400617
Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017),(no genres listed),7544820,482004
Craig Ferguson: Tickle Fight (2017),Comedy,7193448,490928
Serving in Silence: The Margarethe Cammermeyer Story (1995),(no genres listed),114395,49809
Hare-um Scare-um (1939),Animation|Children|Comedy,31405,152047
Porky in Wackyland (1938),Animation|Comedy|Fantasy,30604,128756
Porky's Hare Hunt (1938),Animation|Children|Comedy,30608,188763
The Second Renaissance Part II (2003),Animation|Sci-Fi,368575,24362
Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller,2798920,300668
A Christmas Story Live! (2017),(no genres listed),6881890,485517
Pixel Perfect (2004),Children|Comedy|Sci-Fi,393596,124117
Judd Apatow: The Return (2017),Comedy,7738550,487156
The Purple Sea (2009),Drama,1467306,34220
Bright (2017),Action|Crime|Fantasy,5519340,400106
The Commuter (2018),Crime|Drama|Mystery|Thriller,1590193,399035
Dave Chappelle: Equanimity (2017),Comedy,7807952,488223
